species,species_prot_acc,Distance,MostRelatedSpecies,ProteinAcc,Description
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0310.259.1,2.6665702000000002,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0261679,CG42726
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0310.259,2.7040078,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0261679,CG42726
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1708.98,2.434832,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0261679,CG42726
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0701.685,2.8960308,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0261679,CG42726
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1202.121,2.9110225,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0261679,CG42726
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0801.44.1,0.82149232831,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0035849,ERR
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0801.44,0.8349617399999999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0035849,ERR
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0801.44.2,0.8546615399999999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0035849,ERR
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0101.490,1.016156,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0014859,Hr38
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0606.337.1,1.38729407,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0039225,Ets96B
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0606.337,1.38935693,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0039225,Ets96B
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0606.326.1,1.54012218,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0016917,Stat92E
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0606.326.2,1.54012218,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0016917,Stat92E
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0606.326.3,1.54012218,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0016917,Stat92E
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0606.326,1.54012218,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0016917,Stat92E
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0606.326.4,1.53831222,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0016917,Stat92E
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0606.326.4.1,1.5143963,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0016917,Stat92E
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1408.153.4,1.3674262,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004795,retn
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1408.153.3,1.44113699,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004795,retn
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1408.153,1.4545657699999999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004795,retn
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1408.153.2,1.4545744699999998,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004795,retn
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1408.153.1,1.43468143,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004795,retn
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1408.153.5,1.3848716862,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004795,retn
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1805.286,1.4660259999999998,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0262477,FoxP
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0901.62,0.734383,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0003513,ss
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.435,3.1322438000000004,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0003513,ss
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0821.84,0.48385689000000004,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0001235,hth
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0821.84.1,0.4978481,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0001235,hth
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1005.48,2.152885,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0003396,shn
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0204.47,2.2368499999999996,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0039044,p53
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0204.47.1,2.2368499999999996,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0039044,p53
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0204.47.2,2.2368499999999996,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0039044,p53
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0901.21,2.0669586,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0024321,NK7.1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0901.21.1,2.0669586,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0024321,NK7.1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0901.21.2,2.0669586,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0024321,NK7.1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1708.11,2.2281413,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0040318,HGTX
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0901.20,1.033021,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0040318,HGTX
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1005.129,1.048738,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0259211,grh
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.117,0.8994304,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0022238,lolal
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0503.37.3,1.30234466,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0022238,lolal
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0503.37.4,1.29939994,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0022238,lolal
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0503.37.2,1.29939994,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0022238,lolal
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0503.37,1.2901318,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0022238,lolal
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0503.37.1,1.2868091199999998,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0022238,lolal
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1108.182.1,1.0193862,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0022238,lolal
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0601.74,1.10499504,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0022238,lolal
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1701.262.1,1.2476762,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0003254,rib
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1701.262,1.230058751,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0003254,rib
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0101.301,1.2859482400000002,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0022238,lolal
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1901.57,1.87874097,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0022238,lolal
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0701.167,1.120153,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0000157,Dll
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1807.92,1.8256860000000001,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0028996,onecut
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1807.92.1,1.3950816145,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0028996,onecut
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1108.576,2.3006355,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0000492,Dr
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1904.21,1.412756,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0000492,Dr
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1904.20,1.39905,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0000492,Dr
Heliconius,erato_demophoon_v1_CREPE_FL_temp_model_20.2,1.248768,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0032979,Clamp
Heliconius,erato_demophoon_v1_CREPE_FL_novel_model_142.1,1.248768,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0032979,Clamp
Heliconius,erato_demophoon_v1_CREPE_FL_novel_model_141,1.248768,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0032979,Clamp
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1804.10,1.572608,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0003499,sr
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1906.33,0.912115,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0020912,Ptx1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0204.27.3,1.0863186599999999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004198,ct
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0204.27.4,1.0829235,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004198,ct
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0204.27,1.08422211,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004198,ct
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0204.27.6,1.19836884,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004198,ct
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0204.27.5,1.18456002,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004198,ct
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0204.27.2,1.08688985,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004198,ct
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0204.27.7,1.07104518,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004198,ct
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0204.27.1,1.05511388,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004198,ct
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1701.200,1.5190586000000001,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0000251,cad
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0821.15,0.841448,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0027951,MTA1-like
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1605.16,1.219282,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0261573,CoRest
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.71,0.452419,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0000028,acj6
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1708.40,3.1435766,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0032730,CG10431
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1708.40.1,3.1435766,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0032730,CG10431
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1708.40.2,3.1435766,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0032730,CG10431
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1801.52,3.1389514999999997,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0032730,CG10431
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0801.128,2.871639,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0032730,CG10431
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1408.46,1.301278,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0001291,Jra
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1108.494,0.991898,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0261239,Hr39
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.150.1,0.7108017,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0001078,ftz-f1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.150.6,0.70851774,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0001078,ftz-f1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.150.4,0.7001021199999999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0001078,ftz-f1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.150.7,0.6916053799999999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0001078,ftz-f1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.150.3,0.6908025099999999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0001078,ftz-f1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.150.2,0.69864728,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0001078,ftz-f1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.150,0.70150014,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0001078,ftz-f1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.150.5,0.6810424900000001,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0001078,ftz-f1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1902.9,0.944501,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004863,C15
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0101.790.1,1.5038213,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0033748,vis
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0101.790,1.5162581,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0033748,vis
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1408.34,1.4038317,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0033748,vis
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1904.149,1.111545,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0015240,Hr96
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0606.311,1.8122451000000002,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004606,zfh1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0606.311.1,1.7332477046,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004606,zfh1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0210.8.1,0.82493452,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0037659,Kdm2
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0210.8,0.82210388,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0037659,Kdm2
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0210.8.2,0.8688383,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0037659,Kdm2
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0801.170.1,0.88811177,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0037555,Ada2b
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0801.170.4,0.88690065,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0037555,Ada2b
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0801.170.2,0.8884489899999999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0037555,Ada2b
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0801.170,0.7980238694199999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0037555,Ada2b
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0801.170.5,0.9427140199999999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0037555,Ada2b
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0801.170.3,0.9457282599999999,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0037555,Ada2b
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0101.570.1,1.1581034739999998,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0011763,Dp
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0101.570.2,1.1706624739999998,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0011763,Dp
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0101.570,1.14358410268,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0011763,Dp
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0101.570.3,1.1427892156800001,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0011763,Dp
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0101.570.4,1.11873451568,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0011763,Dp
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1701.122.1,2.6930965099999997,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0039740,ZIPIC
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1701.122,2.72466771,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0039740,ZIPIC
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1708.114,2.82112051,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0039740,ZIPIC
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0801.180,2.8678643,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0039740,ZIPIC
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1301.264,0.7419560000000001,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0035626,lin-28
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.288.2,1.8283983,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0000568,Eip75B
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.288.1,1.8283983,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0000568,Eip75B
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.288,1.8263835,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0000568,Eip75B
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2001.236,0.769644,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0000568,Eip75B
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1411.67,0.752723,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004914,Hnf4
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1411.67.1,0.7953410000000001,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004914,Hnf4
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.305,0.672927,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0052105,Lmx1a
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1701.314,1.674773,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0024244,drm
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0503.116,1.6831809999999998,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0024244,drm
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0503.117,1.5440456,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0024244,drm
Heliconius,erato_demophoon_v1_CREPE_FL_novel_model_76,2.12226685,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0027339,jim
Heliconius,erato_demophoon_v1_CREPE_FL_novel_model_77.1,2.1258731500000003,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0027339,jim
Heliconius,erato_demophoon_v1_CREPE_FL_novel_model_78.2,2.06255,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0027339,jim
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1202.438,2.8261052399999995,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0027339,jim
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0310.135,2.1495409,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0000606,eve
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0701.97,1.1644670000000001,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0000606,eve
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0701.97.1,1.1644670000000001,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0000606,eve
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0101.327,0.307182,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004837,Su(H)
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1108.424,1.096145,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0004854,B-H2
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1108.82,2.1092000000000004,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0038016,MBD-R2
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1003.5,0.905504,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0034012,Hr51
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.334,1.0432730000000001,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0003720,tll
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1605.31,1.44039092,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0029939,CG9650
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1605.31.1,1.4474551,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0029939,CG9650
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0310.136,2.7988943999999996,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0000577,en
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0701.220,1.4625052,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0000577,en
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0701.220.1,1.4381821279000002,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0000577,en
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0701.219,1.0973027,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0000577,en
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1904.117,1.1888539,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0008646,E5
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.383,1.0188847,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0015919,caup
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.384,0.937106,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0014343,mirr
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1805.279,2.97402909,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0286204,ich
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1805.279.1,2.97289299,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0286204,ich
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1805.279.2,2.97289299,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0286204,ich
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1805.279.3,2.97289299,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0286204,ich
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1102.10.1,1.242654,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0286204,ich
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1102.10.3,1.242654,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0286204,ich
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1102.10,1.242654,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0286204,ich
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1102.10.5,1.242654,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0286204,ich
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1102.10.2,1.242654,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0286204,ich
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1102.10.4,1.242654,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0286204,ich
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0211.1.1,0.58747232,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0026411,Lim1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0211.1,0.59985208,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0026411,Lim1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0211.1.2,0.582589303,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0026411,Lim1
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.281,0.945921,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0267978,ap
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2101.280,1.0727600000000002,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0267978,ap
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1202.743,3.706956,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0051612,CG31612
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1904.39,3.08818,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0051612,CG31612
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0901.225,1.1211045,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0002783,mor
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato2001.317,2.223035,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0032940,Mondo
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0211.9,2.9355729,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0051632,sens-2
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato0101.765,2.0082398,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0051632,sens-2
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1003.43.2,0.4843714,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0003896,tup
Heliconius,erato_demophoon_v1_CREPE_FL_evm.model.Herato1003.43,0.4902469,Drosophila_melanogaster_BDGP6_32_pep_all,FBgn0003896,tup
